candidateId,brand,category,rankInBrandCategory,productName,priorityScore,selectedForBatch,missingCoreFieldCount,missingFieldGroups,detailCollectionStatus,fetchStatus,domain,sourceStrategy,sourceUrl
naver-60084326618,더샘,shadow,1,더샘 [모다아울렛][더샘]샘물 싱글 섀도우 울산점,166.29,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2681412242?sitmNo=LO2681412242_2681412243&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-40083254682,3CE,cheek,1,[3CE] 페이스 블러쉬+글로우 멀티 유즈 브러쉬,166.22,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling,not_attempted,,www.hmall.com,naver_live_offer_title_rule_adapter,https://www.hmall.com/md/pda/itemPtc?ReferCode=429&slitmCd=2150800826&utm_source=naver&utm_medium=cps_pcs&utm_campaign=sale
naver-90996155353,네이밍,shadow,1,네이밍 퍼펙테일 아이 디자이닝 펜슬 슬림라이너 살몬브라운,166.21,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,smartstore.naver.com,naver_live_offer_title_rule_adapter,https://smartstore.naver.com/main/products/13451645001
naver-60387187718,더샘,cheek,1,[온누리상품] 더샘 젤리 블러셔 4.5g 14종 택 1,166.16,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2697839993?sitmNo=LO2697839993_2697839994&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-45588489365,뮤드,shadow,1,[뮤드] 숄 모먼트 아이섀도우 라떼 팔레트 (7color),166.09,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.wconcept.co.kr,naver_live_offer_title_rule_adapter,http://www.wconcept.co.kr/Product/305589059?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
naver-33229341522,뮤드,cheek,1,[뮤드] 플러터 블러셔 5g,165.95,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.wconcept.co.kr,naver_live_offer_title_rule_adapter,http://www.wconcept.co.kr/Product/301787896?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
naver-56424883397,웨이크메이크,lip,2,[미니틴트 증정]웨이크메이크 워터 블러링 레이어 틴트 14COLOR(단품/기획),165.43,yes,3,shade_options|color_tone_intensity|suitable_selling,failed,http_error,www.oliveyoung.co.kr,do_not_retry_generic_fetch_manual_review,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000223250
naver-51881768485,3CE,lip,2,[로즈코어/혈색생기] 3CE 블러 워터 틴트 4.6g 22종 단품/기획,165.31,yes,3,shade_options|color_tone_intensity|suitable_selling,failed,http_error,www.oliveyoung.co.kr,do_not_retry_generic_fetch_manual_review,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000148591
naver-59963519241,VDL,lip,5,[현대신촌점] [브이디엘]립스테인 에센셜 글로우 틴트,165.22,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling,not_attempted,,www.hmall.com,naver_live_offer_title_rule_adapter,https://www.hmall.com/md/pda/itemPtc?ReferCode=429&slitmCd=2250467145&utm_source=naver&utm_medium=cps_pcs&utm_campaign=sale
naver-49163474824,에스쁘아,lip,2,[에스쁘아] 꾸뛰르 립틴트 블러벨벳,165.07,yes,3,shade_options|color_tone_intensity|suitable_selling|retail_presence,failed,http_error,m.a-bly.com,do_not_retry_generic_fetch_manual_review,https://m.a-bly.com/goods/7607588?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=7607588
naver-50908685874,롬앤,lip,5,[롬앤] 배어 물 틴트,164.98,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.wconcept.co.kr,naver_live_offer_title_rule_adapter,http://www.wconcept.co.kr/Product/306054817?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
naver-59504100688,웨이크메이크,lip,5,웨이크메이크 컬러그램 누디 블러 틴트 AD 5g -/R,164.89,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2647409946?sitmNo=LO2647409946_2647409947&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-59419545004,데이지크,lip,5,데이지크 쥬시 듀이 글로우 틴트 22 colors,164.86,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2643940038?sitmNo=LO2643940038_2643940040&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-54278836356,3CE,lip,5,3CE [지속력끝판왕] 레이지 팝 립 스테인 4.5g+미니아이스위치(랜덤),164.77,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling,not_attempted,,www.hmall.com,naver_live_offer_title_rule_adapter,https://www.hmall.com/md/pda/itemPtc?ReferCode=429&slitmCd=2232578685&utm_source=naver&utm_medium=cps_pcs&utm_campaign=sale
naver-60229844071,에뛰드,lip,5,[에뛰드] (밀키베리) 디어 달링 오일 틴트 4.2g,164.74,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,with.gsshop.com,naver_live_offer_title_rule_adapter,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1074006092&vodFlag=N&prdseqnum=1074006092&utm_source=price&utm_medium=affiliate&utm_campaign=naver
naver-60387221300,더샘,lip,5,[온누리상품] 더샘 새미스 크레마 벨벳 틴트 2.5g,164.71,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2697834621?sitmNo=LO2697834621_2697834622&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-44910218872,클리오,lip,5,[2EA]클리오 크리스탈 글램밤+(증정)립앤아이리무버31ml,164.65,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,with.gsshop.com,naver_live_offer_title_rule_adapter,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1046460824&vodFlag=N&prdseqnum=1046460824&utm_source=price&utm_medium=affiliate&utm_campaign=naver
naver-54071296723,네이밍,lip,5,[네이밍] 글로이 하트 립 틴트 듀오,164.62,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.wconcept.co.kr,naver_live_offer_title_rule_adapter,http://www.wconcept.co.kr/Product/306820121?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
naver-58784875572,투쿨포스쿨,lip,5,투쿨포스쿨 스웨이 립 벨벳 무광블러틴트,164.59,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2546966005?sitmNo=LO2546966005_2546966007&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-60641062000,하트퍼센트,lip,5,하트퍼센트 틴트 립글로우 수분 도트 온 무드 퓨어 듀오 X2 MNS,164.56,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2711686722?sitmNo=LO2711686722_2711686723&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-58685170677,에스쁘아,lip,5,[에스쁘아] 꾸뛰르 립 틴트 피팅블러 QWL611124529,164.53,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.ssfshop.com,naver_live_offer_title_rule_adapter,https://www.ssfshop.com/public/inflow/partnerGate/serviceId/310?nextUrl=/ESPOIR/GQWL26012741518/good
naver-60514608165,뮤드,lip,5,뮤드 글라세 립 광택 컬러 픽싱 틴트 04 번트 칠리,164.5,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2560239184?sitmNo=LO2560239184_2560239185&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-49163445416,롬앤,cheek,2,[롬앤] 베러 댄 치크,164.25,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,failed,http_error,m.a-bly.com,do_not_retry_generic_fetch_manual_review,https://m.a-bly.com/goods/2012759?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=2012759&coupon_sno=50253092
naver-52098911223,3CE,shadow,2,3CE 아이 스위치,164.18,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling,failed,http_error,www.oliveyoung.co.kr,do_not_retry_generic_fetch_manual_review,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000110707
naver-51830547631,롬앤,lip,4,[롬앤] 더 쥬시 래스팅 틴트,164.16,yes,4,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,failed,http_error,m.a-bly.com,do_not_retry_generic_fetch_manual_review,https://m.a-bly.com/goods/34585203?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=34585203&coupon_sno=50253092
naver-59660675985,데이지크,cheek,2,[데이지크] 미니 블렌딩 무드 치크,164.13,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,failed,http_error,m.a-bly.com,do_not_retry_generic_fetch_manual_review,https://m.a-bly.com/goods/67205249?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=67205249
naver-54795250114,컬러그램,lip,4,[립&치크 블러팟]컬러그램 틴토리 블러 잼 4COLOR,164.1,yes,4,shade_options|color_tone_intensity|finish_texture|suitable_selling,failed,http_error,www.oliveyoung.co.kr,do_not_retry_generic_fetch_manual_review,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000209954
naver-60117749141,라카,lip,4,[올영단독컬러] 라카 맥시 글레이어 틴트 미니 2.2g,163.83,yes,4,shade_options|color_tone_intensity|finish_texture|suitable_selling,failed,http_error,www.oliveyoung.co.kr,do_not_retry_generic_fetch_manual_review,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000257134
naver-59379625987,투쿨포스쿨,lip,4,투쿨포스쿨 베일 스킨 틴트 (기획/단품),163.77,yes,4,shade_options|color_tone_intensity|finish_texture|suitable_selling,failed,http_error,www.oliveyoung.co.kr,do_not_retry_generic_fetch_manual_review,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000250664
naver-50519987812,롬앤,shadow,2,[롬앤]베러댄팔레트6g,162.38,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling,not_attempted,,www.shinsegaetvshopping.com,naver_live_offer_title_rule_adapter,https://www.shinsegaetvshopping.com/display/detail/70855366?inMediaCode=EC12&ckwhere=naverep
naver-60691158237,웨이크메이크,shadow,2,웨이크메이크 소프트 블러링 아이 팔레트 08 캔디코랄 블러링,162.29,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2443873547?sitmNo=LO2443873547_2443873548&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-59452749525,데이지크,shadow,2,데이지크 무드 섀도우 팔레트 04라이트라벤더,162.26,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2645182864?sitmNo=LO2645182864_2645182865&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-89145048077,정샘물 뷰티,cheek,2,정샘물 아티스트 쿠션 블러쉬 4g,162.25,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,smartstore.naver.com,naver_live_offer_title_rule_adapter,https://smartstore.naver.com/main/products/11600537671
naver-45433111218,클리오,shadow,2,[1 +1] 클리오 프로 싱글 섀도우,162.24,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,with.gsshop.com,naver_live_offer_title_rule_adapter,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1048129396&vodFlag=N&prdseqnum=1048129396&utm_source=price&utm_medium=affiliate&utm_campaign=naver
naver-91176070196,네이밍,shadow,2,품절대란/멀티라이너 네이밍 퍼펙테일 아이 디자이닝 펜슬 듀얼 라이너 0.2g 칼라택1,162.21,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,smartstore.naver.com,naver_live_offer_title_rule_adapter,https://smartstore.naver.com/main/products/13631559532
naver-60388593638,컬러그램,cheek,2,컬러그램 틴토리 솜 블러셔 썸탠저린 3호,162.19,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2697921308?sitmNo=LO2697921308_2697921309&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-44774118376,에뛰드,shadow,2,[에뛰드] 플레이 컬러 아이즈/셀러뷰리티,162.15,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,with.gsshop.com,naver_live_offer_title_rule_adapter,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1046131939&vodFlag=N&prdseqnum=1046131939&utm_source=price&utm_medium=affiliate&utm_campaign=naver
naver-84362053978,하트퍼센트,shadow,2,하트퍼센트 도트 온 무드 아이 팔레트,162.15,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,smartstore.naver.com,naver_live_offer_title_rule_adapter,https://smartstore.naver.com/main/products/6817553656
naver-56466410888,더샘,shadow,2,더샘 샘물 애교살 메이커,162.12,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2538023424?sitmNo=LO2538023424_2538023425&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-54509115936,클리오,cheek,2,클리오 [NEW/소프트부케] 에센셜 블러쉬 탭,162.1,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,display.cjonstyle.com,naver_live_offer_title_rule_adapter,https://display.cjonstyle.com/p/item/2056342481?infl_cd=I0696&utm_medium=pcs&utm_source=naver
naver-52379854428,VDL,shadow,2,VDL 아이샤인 컬러 모드 아이 팔레트 7.2g,162.09,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2420139926?sitmNo=LO2420139926_2420139927&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-53918530141,3CE,cheek,2,3CE NEW 블러쉬 라이터+글로우 멀티 유즈 브러쉬,162.04,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling,not_attempted,,www.hmall.com,naver_live_offer_title_rule_adapter,https://www.hmall.com/md/pda/itemPtc?ReferCode=429&slitmCd=2231665559&utm_source=naver&utm_medium=cps_pcs&utm_campaign=sale
naver-90554490906,투쿨포스쿨,cheek,2,투쿨포스쿨 아트클래스 벨루어 펜슬 블러셔 2.4g 11colors,162.04,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,smartstore.naver.com,naver_live_offer_title_rule_adapter,https://smartstore.naver.com/main/products/13009979814
naver-45283760049,에뛰드,cheek,2,[에뛰드] 러블리 쿠키 블러셔 2개,162.01,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,with.gsshop.com,naver_live_offer_title_rule_adapter,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1020568195&vodFlag=N&prdseqnum=1020568195&utm_source=price&utm_medium=affiliate&utm_campaign=naver
naver-60387192272,더샘,cheek,2,[온누리상품] 더샘 젤리 블러셔 4.5g new 5종 택 1,161.98,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2697840035?sitmNo=LO2697840035_2697840036&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
