priority,candidateId,brand,productName,category,targetFields,sourceUrls,allowedSourceHints,sourceAdapter,domain,robotsStatus,termsStatus,detailFetchDecision,extractedFields,phaseCStatus,blockedReason,needsManualReview
210,naver-60450353344,웨이크메이크,웨이크메이크 심리스 웨어 쿠션 미니 5g SPF50+ / PA+++,base,shadeName | undertone | finish | coverage | skinTypeTags,https://www.lotteon.com/p/product/LO2700908067?sitmNo=LO2700908067_2700908073&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,shadeName | shadeSource | texture,blocked,robots_disallowed,True
211,naver-56456062597,웨이크메이크,[NEW/헬시 치크] 웨이크메이크 쉐이킹 블러 치크 9COLOR,cheek,colorFamily | finish | texture,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000231339,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,finish,manual_review_required,robots_fetch_failed_requires_manual_review,True
212,naver-56424895679,웨이크메이크,[숨결 블러셔]웨이크메이크 쉬어 브리즈 블러셔 5g 7COLOR,cheek,colorFamily | finish | texture,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000223261,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,finish | intensity,manual_review_required,robots_fetch_failed_requires_manual_review,True
213,naver-58334238932,웨이크메이크,[핑거퍼프 기획]웨이크메이크 쉬어 글로우 리퀴드 블러셔 5COLOR 기획,cheek,colorFamily | finish | texture,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000211575,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,finish | intensity | texture,manual_review_required,robots_fetch_failed_requires_manual_review,True
214,naver-59069901601,웨이크메이크,[아이돌블러셔/단종템부활] 웨이크메이크 믹스 블러링 볼륨 블러셔 5COLOR,cheek,colorFamily | finish | texture,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000248458,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,finish,manual_review_required,robots_fetch_failed_requires_manual_review,True
215,naver-59284990293,웨이크메이크,[다굽자/아이돌샤라웃]웨이크메이크 믹스 블러링 볼륨&쉬어 브리즈 블러셔,cheek,colorFamily | finish | texture,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000248938,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,finish | intensity,manual_review_required,robots_fetch_failed_requires_manual_review,True
216,naver-59787018786,웨이크메이크,웨이크메이크 쉐이킹 블러 치크 4g -/R,cheek,colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2624218008?sitmNo=LO2624218008_2624218010&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish | shadeName | shadeSource,blocked,robots_disallowed,True
217,naver-58981790452,웨이크메이크,웨이크메이크 쉬어 브리즈 블러셔 5g -/R,cheek,colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2624219979?sitmNo=LO2624219979_2624219980&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish | intensity | shadeName | shadeSource,blocked,robots_disallowed,True
218,naver-60278341676,웨이크메이크,웨이크메이크 믹스 블러링 볼륨 블러셔 소프트뮤트 3호,cheek,colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2692549790?sitmNo=LO2692549790_2692549791&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish,blocked,robots_disallowed,True
219,naver-60565582016,웨이크메이크,숨결 블러셔 웨이크메이크 쉬어 브리즈 5g 7COLOR 4044764,cheek,colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2706823466?sitmNo=LO2706823466_2706823467&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish | intensity,blocked,robots_disallowed,True
220,naver-60632649763,웨이크메이크,[SET] 웨이크메이크 블러셔 + 필리밀리 퍼프 택 1,cheek,colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2710955095?sitmNo=LO2710955095_2710955096&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish,blocked,robots_disallowed,True
221,naver-56425945155,웨이크메이크,[1+1]웨이크메이크 철벽 브러쉬 아이라이너 3COLOR(1+1 기획),liner,colorFamily | texture | intensity,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000130012,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,,manual_review_required,robots_fetch_failed_requires_manual_review,True
222,naver-59048859940,웨이크메이크,웨이크메이크 리얼 디파이닝 펜슬 라이너 - /R 아이라이너,liner,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2627032744?sitmNo=LO2627032744_2627032745&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
223,naver-60505281267,웨이크메이크,웨이크메이크 철벽 펜 아이라이너 01 블랙,liner,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2207610004?sitmNo=LO2207610004_2207610005&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,shadeName | shadeSource,blocked,robots_disallowed,True
224,naver-60505278030,웨이크메이크,웨이크메이크 철벽 펜 아이라이너 01 블랙 2개,liner,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2207610028?sitmNo=LO2207610028_2207610029&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
225,naver-60505278547,웨이크메이크,웨이크메이크 철벽 펜 아이라이너 01 블랙 3개,liner,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2393759402?sitmNo=LO2393759402_2393759403&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
226,naver-60263588460,웨이크메이크,웨이크메이크 철벽 펜 아이라이너 02 브라운 3개,liner,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2393759419?sitmNo=LO2393759419_2393759420&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,colorFamily,blocked,robots_disallowed,True
227,naver-60263589691,웨이크메이크,웨이크메이크 철벽 펜 아이라이너 03 다크 브라운 3개,liner,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2393759436?sitmNo=LO2393759436_2393759437&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,colorFamily,blocked,robots_disallowed,True
228,naver-48900228185,웨이크메이크,웨이크메이크 리얼 애쉬 펜슬 라이너 0.14g - /R 아이라이너,liner,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2332803232?sitmNo=LO2332803232_2332803237&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,shadeName | shadeSource | texture,blocked,robots_disallowed,True
229,naver-54873428026,웨이크메이크,[NEW/트임라이너]웨이크메이크 리얼 디파이닝 펜슬 라이너 8COLOR,liner,colorFamily | texture | intensity,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000227420,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,texture,manual_review_required,robots_fetch_failed_requires_manual_review,True
230,naver-60690780257,웨이크메이크,웨이크메이크 철벽 브러쉬 아이라이너 0.6g [단품/1+1],liner,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2714089637?sitmNo=LO2714089637_2714089638&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,shadeName | shadeSource,blocked,robots_disallowed,True
231,naver-56456048563,웨이크메이크,웨이크메이크 소프트 드로잉 슬림 브로우 4COLOR,brow,colorFamily | texture | intensity,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000208272,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,,manual_review_required,robots_fetch_failed_requires_manual_review,True
232,naver-58572181779,웨이크메이크,[NEW/브로우맛집] 웨이크메이크 리얼 픽싱 슬림 브로우카라 5COLOR,brow,colorFamily | texture | intensity,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000244390,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,,manual_review_required,robots_fetch_failed_requires_manual_review,True
233,naver-57705495648,웨이크메이크,[NEW/브로우픽서 증정] 웨이크메이크 내추럴 하드 브로우 펜슬 9COLOR (1+1기획),brow,colorFamily | texture | intensity,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000178972,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,texture,manual_review_required,robots_fetch_failed_requires_manual_review,True
234,naver-56426874759,웨이크메이크,웨이크메이크 파우더 젯 듀얼 브로우 5COLOR,brow,colorFamily | texture | intensity,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000197861,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,texture,manual_review_required,robots_fetch_failed_requires_manual_review,True
235,naver-39497524451,웨이크메이크,웨이크메이크 파우더 젯 듀얼 브로우x2개,brow,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2116316000?sitmNo=LO2116316000_2116316004&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
236,naver-60505279240,웨이크메이크,웨이크메이크 파우더 젯 듀얼 브로우 07 뉴트럴 브라운 2개,brow,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2336578742?sitmNo=LO2336578742_2336578743&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,colorFamily | texture | undertone,blocked,robots_disallowed,True
237,naver-60263587028,웨이크메이크,웨이크메이크 파우더 젯 듀얼 브로우 09 그레이 브라운,brow,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2336578561?sitmNo=LO2336578561_2336578562&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,colorFamily | shadeName | shadeSource | texture,blocked,robots_disallowed,True
238,naver-60263586920,웨이크메이크,웨이크메이크 파우더 젯 듀얼 브로우 06 딥 브라운,brow,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2207609026?sitmNo=LO2207609026_2207609027&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,colorFamily | intensity | shadeName | shadeSource | texture,blocked,robots_disallowed,True
